query_id,query_text,query_norm,route,resolution_method,resolution_confidence,resolution_note,suggested_route,suggested_confidence,row_count,observed_routes,observed_valid_routes,observed_pipeline_routes,canonical_intent,persona_hint,observed_intents,observed_personas,source_files,source_rows
f7b6bc2a181ffb48,best colleges for admission requirement clarity with high graduation rates in California,best colleges for admission requirement clarity with high graduation rates in california,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,5,medium:5,medium:5,,filtered_search,teacher,filtered_search:5,teacher:5,Data - Edward.csv,Data - Edward.csv:1246|Data - Edward.csv:1306|Data - Edward.csv:1366|Data - Edward.csv:1426|Data - Edward.csv:1486
2a793e62356c0d40,best colleges for aerospace engineering job outcomes,best colleges for aerospace engineering job outcomes,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,5,llm_needed:2|medium:3,llm_needed:2|medium:3,,career_outcomes,parent,career_outcomes:5,advisor:1|college_student:1|high_school_student:1|parent:2,Data - Shivansh.csv,Data - Shivansh.csv:35|Data - Shivansh.csv:168|Data - Shivansh.csv:597|Data - Shivansh.csv:1004|Data - Shivansh.csv:4195
97ca09f0cf1d4b31,best colleges for anthropology if you actually want to do fieldwork,best colleges for anthropology if you actually want to do fieldwork,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,filtered_search,high_school_student,filtered_search:1,high_school_student:1,Data Anthony.csv,Data Anthony.csv:1428
40875687f39589dc,best colleges for architecture job outcomes,best colleges for architecture job outcomes,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,7,medium:7,medium:7,,career_outcomes,counselor_teacher,career_outcomes:7,advisor:2|college_student:2|counselor_teacher:2|high_school_student:1,Data - Shivansh.csv,Data - Shivansh.csv:727|Data - Shivansh.csv:1630|Data - Shivansh.csv:2030|Data - Shivansh.csv:2043|Data - Shivansh.csv:2359|Data - Shivansh.csv:3027|Data - Shivansh.csv:4181
03345bad24883142,best colleges for atmospheric science careers,best colleges for atmospheric science careers,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,career_outcomes,high_school_student,career_outcomes:1,high_school_student:1,Data - Anika.csv,Data - Anika.csv:671
d75d21f63d4f6fbe,best colleges for biology job outcomes,best colleges for biology job outcomes,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,5,medium:5,medium:5,,career_outcomes,parent,career_outcomes:5,college_student:1|parent:4,Data - Shivansh.csv,Data - Shivansh.csv:1637|Data - Shivansh.csv:2817|Data - Shivansh.csv:3138|Data - Shivansh.csv:3181|Data - Shivansh.csv:4480
f8bed6e5caa4f52f,best colleges for biomedical engineering jobs,best colleges for biomedical engineering jobs,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,career_outcomes,high_school_student,career_outcomes:1,high_school_student:1,Data - Anika.csv,Data - Anika.csv:191
c40fc5319d425681,best colleges for bridge programs for first-year students with hands-on learning in California,best colleges for bridge programs for first-year students with hands-on learning in california,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,5,medium:5,medium:5,,filtered_search,teacher,filtered_search:5,teacher:5,Data - Edward.csv,Data - Edward.csv:1228|Data - Edward.csv:1288|Data - Edward.csv:1348|Data - Edward.csv:1408|Data - Edward.csv:1468
150013b949419fac,best colleges for business job outcomes,best colleges for business job outcomes,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,3,medium:3,medium:3,,career_outcomes,high_school_student,career_outcomes:3,advisor:1|college_student:1|high_school_student:1,Data - Shivansh.csv,Data - Shivansh.csv:1415|Data - Shivansh.csv:1928|Data - Shivansh.csv:3372
807d7ed2f79e70bd,best colleges for career and technical pathways with hands-on learning in California,best colleges for career and technical pathways with hands-on learning in california,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,5,medium:5,medium:5,,filtered_search,teacher,filtered_search:5,teacher:5,Data - Edward.csv,Data - Edward.csv:1258|Data - Edward.csv:1318|Data - Edward.csv:1378|Data - Edward.csv:1438|Data - Edward.csv:1498
7eb573380e5267a2,best colleges for career center outcomes with good transit access in California,best colleges for career center outcomes with good transit access in california,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,5,medium:5,medium:5,,filtered_search,college_student,filtered_search:5,college_student:5,Data - Edward.csv,Data - Edward.csv:543|Data - Edward.csv:603|Data - Edward.csv:663|Data - Edward.csv:723|Data - Edward.csv:783
e55e61c3bcd830ae,best colleges for chemistry job outcomes,best colleges for chemistry job outcomes,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,8,medium:8,medium:8,,career_outcomes,counselor_teacher,career_outcomes:8,college_student:3|counselor_teacher:3|parent:2,Data - Shivansh.csv,Data - Shivansh.csv:327|Data - Shivansh.csv:2044|Data - Shivansh.csv:2117|Data - Shivansh.csv:2346|Data - Shivansh.csv:2718|Data - Shivansh.csv:3031|Data - Shivansh.csv:3454|Data - Shivansh.csv:4128
3c8fc516ec92fa38,best colleges for class size and faculty access with robust internships in California,best colleges for class size and faculty access with robust internships in california,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,5,medium:5,medium:5,,filtered_search,parent,filtered_search:5,parent:5,Data - Edward.csv,Data - Edward.csv:959|Data - Edward.csv:1019|Data - Edward.csv:1079|Data - Edward.csv:1139|Data - Edward.csv:1199
b6e8cf0d73bbbc13,best colleges for climate science careers,best colleges for climate science careers,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,career_outcomes,high_school_student,career_outcomes:1,high_school_student:1,Data - Anika.csv,Data - Anika.csv:311
0b8d63e2dffc033d,best colleges for college readiness support with strong advising in California,best colleges for college readiness support with strong advising in california,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,5,medium:5,medium:5,,filtered_search,teacher,filtered_search:5,teacher:5,Data - Edward.csv,Data - Edward.csv:1222|Data - Edward.csv:1282|Data - Edward.csv:1342|Data - Edward.csv:1402|Data - Edward.csv:1462
fd2866b0125e7ba2,best colleges for community college transfer pathways with good transit access in California,best colleges for community college transfer pathways with good transit access in california,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,5,medium:5,medium:5,,filtered_search,teacher,filtered_search:5,teacher:5,Data - Edward.csv,Data - Edward.csv:1234|Data - Edward.csv:1294|Data - Edward.csv:1354|Data - Edward.csv:1414|Data - Edward.csv:1474
3cb9261d8734c516,best colleges for community college transfers,best colleges for community college transfers,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,filtered_search,college_student,filtered_search:1,college_student:1,Data - Edward.csv,Data - Edward.csv:865
9f91c23bfe9681c7,best colleges for computer science internships with strong advising in California,best colleges for computer science internships with strong advising in california,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,5,medium:5,medium:5,,filtered_search,college_student,filtered_search:5,college_student:5,Data - Edward.csv,Data - Edward.csv:531|Data - Edward.csv:591|Data - Edward.csv:651|Data - Edward.csv:711|Data - Edward.csv:771
bc09814389d1c4cf,best colleges for computer science job outcomes,best colleges for computer science job outcomes,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,6,medium:5|short_circuit:1,medium:5|short_circuit:1,,career_outcomes,counselor_teacher,career_outcomes:6,advisor:1|college_student:1|counselor_teacher:2|high_school_student:1|parent:1,Data - Shivansh.csv,Data - Shivansh.csv:241|Data - Shivansh.csv:701|Data - Shivansh.csv:1169|Data - Shivansh.csv:3004|Data - Shivansh.csv:4078|Data - Shivansh.csv:4141
fcff8782908141b0,best colleges for consulting placement,best colleges for consulting placement,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,career_outcomes,advisor,career_outcomes:1,advisor:1,Data - Anika.csv,Data - Anika.csv:42
fd16373132948f50,best colleges for cs job placement,best colleges for cs job placement,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,career_outcomes,high_school_student,career_outcomes:1,high_school_student:1,Data - Anika.csv,Data - Anika.csv:11
54f9be8de2ae3762,best colleges for data science job outcomes,best colleges for data science job outcomes,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,3,medium:3,medium:3,,career_outcomes,counselor_teacher,career_outcomes:3,advisor:1|counselor_teacher:2,Data - Shivansh.csv,Data - Shivansh.csv:999|Data - Shivansh.csv:3501|Data - Shivansh.csv:3633
67f680d6e4210936,best colleges for disability accommodations with hands-on learning in California,best colleges for disability accommodations with hands-on learning in california,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,5,medium:5,medium:5,,filtered_search,college_student,filtered_search:5,college_student:5,Data - Edward.csv,Data - Edward.csv:567|Data - Edward.csv:627|Data - Edward.csv:687|Data - Edward.csv:747|Data - Edward.csv:807
be605978448db28f,best colleges for earth science careers,best colleges for earth science careers,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,career_outcomes,high_school_student,career_outcomes:1,high_school_student:1,Data - Anika.csv,Data - Anika.csv:551
6c932780830b7186,best colleges for economics job outcomes,best colleges for economics job outcomes,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,3,medium:3,medium:3,,career_outcomes,advisor,career_outcomes:3,advisor:2|parent:1,Data - Shivansh.csv,Data - Shivansh.csv:777|Data - Shivansh.csv:3078|Data - Shivansh.csv:4444
19c38160fe9ec561,best colleges for electrical engineering job outcomes,best colleges for electrical engineering job outcomes,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,5,medium:5,medium:5,,career_outcomes,counselor_teacher,career_outcomes:5,college_student:1|counselor_teacher:3|parent:1,Data - Shivansh.csv,Data - Shivansh.csv:3193|Data - Shivansh.csv:3368|Data - Shivansh.csv:3879|Data - Shivansh.csv:4038|Data - Shivansh.csv:4428
e7771f404ca3aff7,best colleges for emergency financial support with hands-on learning in California,best colleges for emergency financial support with hands-on learning in california,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,5,medium:5,medium:5,,filtered_search,parent,filtered_search:5,parent:5,Data - Edward.csv,Data - Edward.csv:947|Data - Edward.csv:1007|Data - Edward.csv:1067|Data - Edward.csv:1127|Data - Edward.csv:1187
1cbd6e410066700e,best colleges for engineering internships,best colleges for engineering internships,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,career_outcomes,high_school_student,career_outcomes:1,high_school_student:1,Data - Anika.csv,Data - Anika.csv:71
8ab24e618a13d1aa,best colleges for engineering job outcomes,best colleges for engineering job outcomes,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,7,medium:7,medium:7,,career_outcomes,college_student,career_outcomes:7,advisor:2|college_student:3|counselor_teacher:2,Data - Shivansh.csv,Data - Shivansh.csv:2334|Data - Shivansh.csv:2810|Data - Shivansh.csv:2877|Data - Shivansh.csv:2950|Data - Shivansh.csv:3408|Data - Shivansh.csv:3863|Data - Shivansh.csv:4234
f01d412e9b37568d,best colleges for entrepreneurship resources with robust internships in California,best colleges for entrepreneurship resources with robust internships in california,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,5,medium:5,medium:5,,filtered_search,college_student,filtered_search:5,college_student:5,Data - Edward.csv,Data - Edward.csv:549|Data - Edward.csv:609|Data - Edward.csv:669|Data - Edward.csv:729|Data - Edward.csv:789
7af9c71173e1403d,best colleges for environmental policy careers,best colleges for environmental policy careers,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,career_outcomes,high_school_student,career_outcomes:1,high_school_student:1,Data - Anika.csv,Data - Anika.csv:611
f519055d0de4b92d,best colleges for film job outcomes,best colleges for film job outcomes,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,4,medium:4,medium:4,,career_outcomes,advisor,career_outcomes:4,advisor:1|counselor_teacher:1|high_school_student:1|parent:1,Data - Shivansh.csv,Data - Shivansh.csv:59|Data - Shivansh.csv:1143|Data - Shivansh.csv:1606|Data - Shivansh.csv:2417
0af0c39095c8aa79,best colleges for finance job outcomes,best colleges for finance job outcomes,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,llm_needed:1,llm_needed:1,,career_outcomes,parent,career_outcomes:1,parent:1,Data - Shivansh.csv,Data - Shivansh.csv:476
81d3a66db499ad25,best colleges for first gen students,best colleges for first gen students,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,complex:1,recommendation,counselor_teacher,recommendation:1,counselor_teacher:1,Data - Anika.csv,Data - Anika.csv:98
